chembl_id,organism,pref_name,chembl_id,pchembl_value,canonical_smiles
CHEMBL3772,Homo sapiens,Metabotropic glutamate receptor 1,CHEMBL230951,4.06,N[C@@H](CCS(=O)(=O)O)C(=O)O
CHEMBL3772,Homo sapiens,Metabotropic glutamate receptor 1,CHEMBL389555,4.11,N[C@@H]([C@@H]1C[C@H]1S(=O)(=O)O)C(=O)O
CHEMBL3772,Homo sapiens,Metabotropic glutamate receptor 1,CHEMBL128772,4.4,N[C@H](C(=O)O)c1ccc(O)c(c1)C(=O)O
CHEMBL3772,Homo sapiens,Metabotropic glutamate receptor 1,CHEMBL39372,4.4,N[C@H](C(=O)O)c1ccc(C(=O)O)c(O)c1
CHEMBL3772,Homo sapiens,Metabotropic glutamate receptor 1,CHEMBL467234,4.23,N[C@@H](CC12CC(CC(=O)O)(C1)C2)C(=O)O
CHEMBL3772,Homo sapiens,Metabotropic glutamate receptor 1,CHEMBL2021372,4.12,N[C@H](C(=O)O)C12C3C4C1C5C2C3C45C(=O)O
CHEMBL3772,Homo sapiens,Metabotropic glutamate receptor 1,CHEMBL2204334,4.16,N[C@H](C(=O)O)C12CC(C1)(C2)c3nn[nH]n3
CHEMBL3772,Homo sapiens,Metabotropic glutamate receptor 1,CHEMBL2408581,4.19,Fc1ccc(Nc2nc3CCCCc3s2)cc1
CHEMBL3772,Homo sapiens,Metabotropic glutamate receptor 1,CHEMBL3122221,4.45,CCC(C)NC(=O)c1nn(C)c2nc(OCc3cccc(C)n3)ccc12
CHEMBL3772,Homo sapiens,Metabotropic glutamate receptor 1,CHEMBL3422873,4.37,CC(C)c1cc([nH]n1)C(=O)N2CCc3c(C2)sc(NCc4ccccc4)c3C#N
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL126608,4.44,N[C@@H](CCN1OC(=O)NC1=O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL315663,4.01,CCCCc1c(O)noc1C[C@H](N)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL46527,4.24,N[C@]1(C[C@H]2C[C@@H]1[C@@H]2C(=O)O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL42148,4.04,N[C@]1(C[C@@H]2C[C@H]1[C@@H]2C(=O)O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL319732,4.25,CCCCCC[C@@H]1[C@@H]([C@H]1C(N)(CC2c3ccccc3Oc4ccccc24)C(=O)O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL59686,4,N[C@@]1(C[C@@H](N(Cc2ccc(Cl)c(Cl)c2)C1)C(=O)O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL44296,4.31,N[C@@]1(C[C@H](C1)N2OC(=O)NC2=O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL211801,4.34,COc1cccc(c1)C(=O)Nc2cccc(C)n2
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL231157,4.31,N[C@@H]([C@H]1C[C@@H]1S(=O)(=O)O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL230951,4.27,N[C@@H](CCS(=O)(=O)O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL230950,4.26,N[C@H]([C@H]1C[C@H]1S(=O)(=O)O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL230852,4.17,N[C@H]([C@@H]1C[C@H]1S(=O)(=O)O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL389555,4.09,N[C@@H]([C@@H]1C[C@H]1S(=O)(=O)O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL247746,4.46,Clc1ccc(NC(=O)c2cccnc2)c(CN3C(=O)c4ccccc4C3=O)c1
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL398944,4,CC1=Nc2c(cnn2c3ccccc3)C(=O)N1c4ccc(cc4)S(=O)(=O)N
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL275040,4.47,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL1630057,4.5,C[C@@H](OC(=O)Nc1ccccc1)c2sc3ncnn3c2C
CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,CHEMBL1784106,4.27,Cc1cc(C)c2c(N)c(oc2n1)C(=O)c3ccc(F)cc3
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL310360,4.23,C(Cc1c[nH]cn1)c2ccccn2
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL82244,4.49,C(Cc1c[nH]cn1)c2cccnc2
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL106931,4.51,NC[C@@H]1CC[C@H](O1)c2c[nH]cn2
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL107877,4.12,NC[C@@H]1O[C@@H](C=C1)c2c[nH]cn2
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL319658,4.07,NC[C@H]1O[C@@H](C=C1)c2c[nH]cn2
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL320279,4.39,NC[C@H]1O[C@H](C=C1)c2c[nH]cn2
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL593448,4.46,CN1CCN(Cc2cn(Cc3ccccc3)nn2)CC1
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL106931,4.5,NC[C@@H]1CC[C@H](O1)c2c[nH]cn2
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL1688983,4.41,OC(=O)\C=C\C(=O)O.C(CN1CCCCC1)Cn2cc(CN3CCCCC3)nn2
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL657,4.37,CN(C)CCOC(c1ccccc1)c2ccccc2
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL1916491,4.46,CN1CCN(CC1)c2cc(ncn2)C(=O)NCc3cccc(c3)C(F)(F)F
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL2314768,4.17,CN1CCN(CC1)c2nc(N)nc3c2cc(c4ccc(F)cc4)n3C
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL2314767,4.36,Cn1c(cc2c(nc(N)nc12)N3CCNCC3)c4ccc(F)cc4
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL2314764,4.44,Cn1ccc2c(nc(N)nc12)N3CCNCC3
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL2314499,4.32,CC(C)N1CCN(CC1)c2nc(N)nc3[nH]c(cc23)c4ccc(F)cc4
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL2314496,4.44,CN1CCN(CC1)c2nc(N)nc3[nH]c(cc23)c4ccc(Cl)c(Cl)c4
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL2314770,4.34,Nc1nc(N2CCNCC2)c3cc[nH]c3n1
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL1789558,4.38,C=CCCCNC(=O)OCCCc1c[nH]cn1
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL3290583,4.19,CN(C)c1ccc(cc1)c2nc(N)nc(n2)N3CCN(C)CC3
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL3629829,4.43,CN1CCN(CC1)c2nc(N)nc(\C=C\c3ccc(C)cc3)n2
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL3753849,4.5,CN1CCN(CC1)c2nc(NCc3ccccc3)cc(n2)c4ccccc4
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL3754008,4.14,COc1ccc(CNc2cc(nc(n2)N3CCN(C)CC3)c4ccccc4)cc1
CHEMBL3759,Homo sapiens,Histamine H4 receptor,CHEMBL3752978,4.44,CN1CCN(CC1)c2nc(NCCc3ccccc3)cc(n2)c4ccccc4
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL526,4.28,CC(C)c1cccc(C(C)C)c1O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL15927,4.17,CCCCCCCC\C=C/CCCCCCCC(=O)N
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL424762,4.35,OC(CCCCCCc1ccccc1)c2oc(cn2)c3ccc(cn3)C(=O)O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL487448,4.21,C=CCCC(=O)N1CC(CC=C)C1=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL458170,4.43,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NC12CC3CC(CC(C3)C1)C2
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL389742,4.33,O=C(NC1CCCC1)Oc2cccc(c2)C(=O)c3nc4ccccc4s3
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL158897,4.16,O=C(NCCCCCCNC(=O)ON=C1CCCCC1)ON=C2CCCCC2
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL568529,4.19,CC(C)c1ccccc1N2C(=O)C=CC2=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL565892,4.06,CCCCCCCc1ccc(cc1)N2C(=O)C=CC2=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL574358,4.05,Fc1cccc(c1)N2C(=O)C=CC2=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL566998,4.29,Brc1ccc(cc1)N2C(=O)C=CC2=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL565710,4.21,Ic1cccc(c1)N2C(=O)C=CC2=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL579183,4.22,Ic1ccc(cc1)N2C(=O)C=CC2=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL567622,4.31,O=C1C=CC(=O)N1c2cccc(c2)c3ccccc3
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL261635,4.07,O=C1C=CC(=O)N1CCCCc2ccccc2
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL47299,4.39,CCCCCCCCCN1C(=O)C=CC1=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL573689,4.43,O=C1C=CC(=O)N1c2cccc(c2)N3C(=O)C=CC3=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL570804,4.47,CN(C(=S)SSC(=S)N(C)c1ccccc1)c2ccccc2
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL121556,4.1,S=C(SSC(=S)N1CCOCC1)N2CCOCC2
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL120563,4.35,CN(C)C(=S)SSC(=S)N(C)C
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1241154,4.19,CON(C)C(=O)C(C)c1ccc(CC(C)C)cc1
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1241254,4.45,CC(C)Cc1ccc(cc1)C(C)C(=O)C[N+](=O)[O-]
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1241280,4.25,CC(C)Cc1ccc(cc1)C(C)C(=O)\C=N\O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1241252,4,CC(C(=O)C1SCCCS1)c2ccccc2
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1241253,4.33,O=C(Cc1ccccc1)C2SCCCS2
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1798047,4.4,Brc1ccc(cc1)c2onc(c2)C(=O)NCCc3ccc4OCOc4c3
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1798050,4.1,Cc1ccc(cc1)c2onc(c2)C(=O)NCCc3ccc4OCOc4c3
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1798053,4.36,O=C(NCCc1ccc2OCOc2c1)c3cc(on3)c4cccc(c4)c5ccccc5
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1798055,4.16,O=C(NCCc1ccccc1)c2cc(on2)c3ccc(cc3)c4ccccc4
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1795470,4.24,O=C(Nc1ccc2OCOc2c1)c3cc(on3)c4ccc(cc4)c5ccccc5
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1795471,4.04,O=C(NCc1ccc2OCOc2c1)c3cc(on3)c4ccc(cc4)c5ccccc5
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1922513,4.45,CCCCCCCCN1Sc2ccccc2C1=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1922517,4.35,CCCCCCCCN1Oc2ccccc2C1=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1922518,4.5,CCCCCCCCOc1noc2ccccc12
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1952069,4.08,O=C(N1CCCCC1)N2CC(C2)OC(c3ccccc3)c4cccnc4
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1952078,4.44,Clc1ncccc1COC2CN(C2)C(=O)N3CCCCC3
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1952083,4.4,Clc1ccc(cc1)C(OC2CN(C2)C(=O)N3CCCCC3)C4=CC=CNC4=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1952085,4.15,Clc1ccc(cc1)C(OC2CN(C2)C(=O)N3CCCC3)c4cccnc4Cl
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1952086,4,Clc1ccc(cc1)C(OC2CN(C2)C(=O)N3CCC3)c4cccnc4Cl
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1952096,4.43,OC1CCN(CC1)C(=O)N2CC(C2)OC(c3ccc(Cl)cc3)c4cccnc4Cl
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1952267,4.21,CCN(CC)C(=O)N1CC(C1)OC(c2ccc(Cl)cc2)c3cccnc3Cl
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1952279,4.39,CN(Cc1ccccc1)C(=O)N2CC(C2)O[C@H](c3ccc(Cl)cc3)c4cccnc4Cl
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2047531,4.41,CN(CCCOc1ccc2C(=O)c3cccnc3Oc2c1)Cc4cccc(OC(=O)NCCCCCCCN5CCOCC5)c4
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2151043,4.08,C[C@@H](OC(=O)CCCc1ccccc1)[C@@H]2CN(CCCC=C)C2=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2151433,4.05,C[C@@H](OCCCCc1ccccc1)[C@@H]2CN(CCCC=C)C2=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2151043,4.08,C[C@@H](OC(=O)CCCc1ccccc1)[C@@H]2CN(CCCC=C)C2=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2151433,4.05,C[C@@H](OCCCCc1ccccc1)[C@@H]2CN(CCCC=C)C2=O
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL576786,4.44,OC(C1CCN(CC1)C(=O)Oc2ccc(cc2)[N+](=O)[O-])(c3ccc4OCOc4c3)c5ccc6OCOc6c5
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2158920,4.27,[O-][N+](=O)c1ccc(SC(=S)N2CCOCC2)c(c1)[N+](=O)[O-]
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2158921,4.01,[O-][N+](=O)c1ccc(SC(=S)N2CCC(=O)CC2)c(c1)[N+](=O)[O-]
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2158922,4.33,[O-][N+](=O)c1ccc(SC(=S)N2CCCCC2)c(c1)[N+](=O)[O-]
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2158924,4.35,CC1CCCC(C)N1C(=S)Sc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-]
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2158930,4.28,[O-][N+](=O)c1ccc(SC(=S)N2CCc3ccccc3C2)c(c1)[N+](=O)[O-]
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2262733,4.27,Clc1ccc(cc1Cl)C(=S)NCCc2ccccc2
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2262725,4.21,Cc1cccc(c1)C(=S)N2CCCCC2
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2135912,4.51,S=C(Cc1ccc(cc1)c2ccccc2)N3CCOCC3
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1572622,4.11,Clc1ccc(CC(=S)N2CCOCC2)cc1
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1097739,4.31,Cc1ccc(CC(=S)N2CCOCC2)cc1
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL1452295,4.51,S=C(N1CCOCC1)c2ccc(cc2)c3ccccc3
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL2413161,4.38,CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCc1ccccc1
CHEMBL2243,Homo sapiens,Anandamide amidohydrolase,CHEMBL3902729,4.22,FC1(F)Oc2ccc(CN3CCN(CC3)C(=O)Nc4ccncn4)cc2O1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL156887,4.26,ONC(=O)c1ccc(cc1)c2cccc3ccccc23
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL245548,4.09,ONC(=O)\C=C\c1cccc2ccccc12
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL515285,4.3,Nc1ccccc1NC(=O)CCCCCCC(=O)Nc2cccc(c2)c3ccccc3
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1096982,4.47,OC(=O)CC\C=C/C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC1=O
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1165293,4.09,C[C@H](CCCCC(=O)Nc1ccccc1N)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C[C@H](O)C4)\CCC[C@]23C
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1164225,4.15,C[C@H](CCCNS(=O)(=O)C)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C[C@H](O)C3)\CCC[C@]12C
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1164241,4.3,C[C@H](CCCCNS(=O)(=O)N)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C[C@H](O)C3)\CCC[C@]12C
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1164243,4.5,C[C@H](CCCCCNS(=O)(=O)N)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C[C@H](O)C3)\CCC[C@]12C
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1164244,4.19,CNC(=O)C(=O)CCCC[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C[C@H](O)C3)\CCC[C@]12C
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1165293,4.09,C[C@H](CCCCC(=O)Nc1ccccc1N)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C[C@H](O)C4)\CCC[C@]23C
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1767039,4.03,CNC(=O)\C(=N/O)\CCCCCCC(=O)Nc1cccc(c1)c2ccc(Cl)nc2
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1767045,4.19,CNC(=O)\C(=N/O)\CCCCC[C@H](N(Cc1ccc(OC)cc1)C(=O)OC(C)(C)C)C(=O)Nc2ccccc2
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1767047,4.45,CNC(=O)\C(=N/O)\CCCCC[C@H](N(Cc1ccccc1)Cc2ccccc2)C(=O)Nc3ccccc3
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1800246,4.06,CC(=O)Nc1ccc(cc1)C(=O)COc2nc(C)cc(O)n2
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1307946,4.21,COc1ccc(cc1)C(=O)CSc2nc(C)cc(O)n2
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1800376,4.4,Cc1cc(O)nc(SCC(=O)c2ccc(O)cc2)n1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1800378,4.49,Cc1cc(O)nc(SCC(=O)c2ccc3CC(=O)Nc3c2)n1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1934894,4.15,ONC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccc(cc1)C#N
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1934897,4.31,ONC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccc(cc1)c2ccccc2
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1934902,4.33,ONC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccc(cc1)c2cnnn2c3ccccc3
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL1934903,4.5,ONC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1cccc2ccccc12
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL2046611,4.23,ONC(=O)c1nc2CCN(CCCNC(=O)CCC=C)Cc2s1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL593229,4.31,Oc1cc(O)c2C(=O)\C(=C\c3ccc(O)c(O)c3)\Oc2c1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3318732,4.5,COc1ccc2C=C(C(=O)\C=C\C=C\c3ccc(OC)c(OC)c3)C(=O)Oc2c1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3415447,4.31,CN(C1CCN(C1=O)c2ccccc2)c3ccc(cc3)C(=O)NO
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3735770,4.36,CCCCN(O)C(=O)c1cccc(NC(=O)CCCCCS[C@@H]2Cc3cc(O)ccc3[C@H]4CC[C@]5(C)[C@@H](O)CC[C@H]5[C@H]24)c1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3948452,4.22,CC1(C)N(C(=S)N(C1=O)c2ccc(C#N)c(c2)C(F)(F)F)c3ccc(\C=C\C(=O)Nc4ccccc4N)c(F)c3
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3955013,4.33,CC1(C)N(C(=S)N(C1=O)c2ccc(C#N)c(c2)C(F)(F)F)c3ccc(C(=O)Nc4ccccc4N)c(F)c3
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3892860,4.35,OC(=O)CCCCCOc1ccc2Nc3nccc(n3)c4cccc(COC\C=C\COCc1c2)c4
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3982857,4.28,OC(=O)c1cccc(NCCOc2ccc3Nc4nccc(n4)c5cccc(COC\C=C\COCc2c3)c5)c1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3954183,4.19,OC(=O)c1ccc(NCCOc2ccc3Nc4nccc(n4)c5cccc(COC\C=C\COCc2c3)c5)cc1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3914611,4.42,CCC(CC)(c1ccc(OCC(CO)CO)c(C)c1)c2ccc(OCC(=O)NO)c(C)c2
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3895630,4.48,CCC(CC)(c1ccc(OCC(=O)NO)c(C)c1)c2ccc(OCC(C)(C)O)c(C)c2
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3950790,4.5,CCC(O)(CC)COc1ccc(cc1C)C(CC)(CC)c2ccc(OCC(=O)NO)c(C)c2
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3976630,4.33,CCC(CC)(c1ccc(OCCCC(=O)NO)c(C)c1)c2ccc(OC[C@H](O)C(C)(C)C)c(C)c2
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL3891306,4.44,CCC(CC)(c1ccc(CCC(=O)NO)c(C)c1)c2ccc(OC[C@H](O)C(C)(C)C)c(C)c2
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL4069423,4.22,OC(=O)CCc1nc2cc(Cl)ccc2s1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL4069423,4.4,OC(=O)CCc1nc2cc(Cl)ccc2s1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL4069423,4.26,OC(=O)CCc1nc2cc(Cl)ccc2s1
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL4102489,4.22,OC(=O)CCc1nc2ccccc2nc1Sc3ccccc3
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL4068652,4.16,CN1C(=O)C(=Nc2ccccc12)CCC(=O)O
CHEMBL1865,Homo sapiens,Histone deacetylase 6,CHEMBL2170177,4.32,COc1ccc(Cn2ccc3ccc(cc23)C(=O)NO)cc1
CHEMBL4561,Homo sapiens,Neuropeptide Y receptor type 5,CHEMBL41673,4.32,C[C@@H](NC(=O)C(CCCN=C(N)N)NC(=O)C(c1ccccc1)c2ccccc2)c3ccccc3
CHEMBL4561,Homo sapiens,Neuropeptide Y receptor type 5,CHEMBL41981,4.17,NC(=N)NCCCC(NC(=O)C(c1ccccc1)c2ccccc2)C(=O)N[C@H](CO)c3ccccc3
CHEMBL4561,Homo sapiens,Neuropeptide Y receptor type 5,CHEMBL44246,4.1,NC(=N)NCCCC(NC(=O)C(c1ccccc1)c2ccccc2)C(=O)NCc3ccc(O)cc3
CHEMBL4561,Homo sapiens,Neuropeptide Y receptor type 5,CHEMBL288355,4.12,CC(NC(=O)C(CCCN=C(N)N)NC(=O)C(c1ccccc1)c2ccccc2)c3ccc(O)cc3
CHEMBL4005,Homo sapiens,PI3-kinase p110-alpha subunit,CHEMBL512311,4,Cc1cc(F)ccc1NCc2cc(C=O)cc(n2)N3CCOCC3
CHEMBL4005,Homo sapiens,PI3-kinase p110-alpha subunit,CHEMBL469806,4,Cc1cc(F)ccc1NCc2cc(cc(NCCO)n2)C(=O)O
CHEMBL4005,Homo sapiens,PI3-kinase p110-alpha subunit,CHEMBL470639,4,Cc1cc(F)ccc1NCc2cc(cc(n2)c3ccc(O)cc3)C(=O)O
